TransactionID,Timestamp,Amount,OldBalanceOrigin,NewBalanceOrigin,OldBalanceDestination,NewBalanceDestination,BalanceDeltaOrigin,BalanceDeltaDestination,TransactionType,SenderID,ReceiverID,SenderLocation,SenderCountry,ReceiverLocation,ReceiverCountry,LocationMismatch,PreviousLinkWithReceiver,LinkHistoryCount,SenderPastFraudCount,ReceiverPastFraudCount,SenderAvgTransactionAmount,ReceiverAvgTransactionAmount,AmountDeviationFromSenderAvg,TransactionVelocity24h,AmountAnomalyFlag,BehaviorAnomalyFlag,FraudRiskScore,IsFraud
TXN1000807,25-11-2025 12:36,10751.78,20726.28,9974.5,7644.66,18396.44,10751.78,10751.78,PAYMENT,CUST_SEND_127,CUST_RECV_61,Ahmedabad,Singapore,Ahmedabad,Singapore,0,1,81,0,0,19994.64,18496.58,-46.23,7,0,0,0.132,0
TXN1000414,06-12-2025 19:37,17371.79,37922.38,20550.59,5187.52,22559.31,17371.79,17371.79,PAYMENT,CUST_SEND_37,CUST_RECV_134,Jaipur,Japan,Jaipur,Japan,0,0,0,1,0,19746.15,15620.37,-12.02,2,0,0,0.299,0
TXN1000759,21-11-2025 11:50,9829.92,36841.27,27011.35,13838.22,23668.14,9829.92,9829.92,PAYMENT,CUST_SEND_21,CUST_RECV_177,Jaipur,Canada,Jaipur,Canada,0,1,5,0,0,11441.05,16476.92,-14.08,1,0,0,0.051,0
TXN2001868,21-11-2025 05:50,45015.88,35111.79,-9904.09,15691.47,60707.35,45015.88,45015.88,CASH_OUT,CUST_SEND_19,CUST_RECV_114,Kolkata,Australia,Chennai,Japan,1,0,0,0,0,10393.99,4544.77,333.1,16,1,1,0.696,1
TXN1000528,28-11-2025 18:25,15425.08,45685.44,30260.36,13850.87,29275.96,15425.08,15425.08,PAYMENT,CUST_SEND_27,CUST_RECV_11,Mumbai,Germany,Mumbai,Germany,0,0,0,0,1,15468.7,12208.44,-0.28,1,0,0,0.291,0
TXN1000170,06-12-2025 12:03,12139.65,5283.95,-6855.7,3660.82,15800.47,12139.65,12139.65,TRANSFER,CUST_SEND_145,CUST_RECV_109,Delhi,UAE,Chennai,USA,0,1,76,2,0,15674.05,5507.31,-22.55,2,0,0,0.157,0
TXN1000935,12-11-2025 10:01,15179.23,12606.46,-2572.77,14858.48,30037.71,15179.23,15179.23,TRANSFER,CUST_SEND_94,CUST_RECV_38,Jaipur,UK,Jaipur,UK,0,1,45,0,0,19513.5,4455.72,-22.21,5,0,0,0.238,0
TXN1000662,08-12-2025 12:25,8158.34,16190.12,8031.78,15189.77,23348.11,8158.34,8158.34,PAYMENT,CUST_SEND_122,CUST_RECV_108,Hyderabad,Japan,Hyderabad,Japan,0,1,79,0,0,8881.57,12509.72,-8.14,7,0,0,0.097,0
TXN1000691,14-11-2025 16:02,16252.6,41339.83,25087.22,6947.74,23200.34,16252.6,16252.6,PAYMENT,CUST_SEND_119,CUST_RECV_19,Jaipur,Singapore,Jaipur,Singapore,0,1,65,0,0,17000.26,12819.65,-4.4,5,0,0,0.146,0
TXN2001249,10-12-2025 22:47,49993.78,7771.83,-42221.95,18955.76,68949.54,49993.78,49993.78,TRANSFER,CUST_SEND_121,CUST_RECV_143,Pune,UAE,Bangalore,UK,1,0,0,1,0,9905.17,12043.53,404.72,4,1,1,0.747,1
TXN2001692,25-11-2025 04:01,47675.8,7410.3,-40265.5,5268.71,52944.51,47675.8,47675.8,CASH_OUT,CUST_SEND_123,CUST_RECV_134,Hyderabad,France,Hyderabad,UAE,0,0,0,1,0,6194.73,15620.37,669.62,3,1,1,0.837,1
TXN1000282,17-11-2025 12:10,1002.47,37555.63,36553.16,11512.66,12515.13,1002.47,1002.47,PAYMENT,CUST_SEND_3,CUST_RECV_79,Kolkata,Singapore,Bangalore,UAE,0,1,22,0,0,1205.92,11110.16,-16.87,7,0,0,0.167,0
TXN2001094,08-12-2025 22:43,42115.28,19733.99,-22381.29,16922.22,59037.49,42115.28,42115.28,TRANSFER,CUST_SEND_139,CUST_RECV_42,Ahmedabad,Germany,Hyderabad,UK,0,0,0,0,0,13762.31,13683.6,206.02,15,1,1,0.747,1
TXN1000062,29-11-2025 17:57,1435.49,39434.49,37999,14597.07,16032.56,1435.49,1435.49,PAYMENT,CUST_SEND_3,CUST_RECV_37,Mumbai,Germany,Mumbai,Germany,0,1,71,0,0,1205.92,13176.62,19.04,7,0,0,0.065,0
TXN2001510,21-11-2025 05:26,141.81,24267.88,24126.07,252.97,394.78,141.81,141.81,CASH_OUT,CUST_SEND_49,CUST_RECV_88,Pune,USA,Kolkata,Germany,0,0,0,0,0,18220.73,5017.51,-99.22,1,0,1,0.952,1
TXN1000251,20-11-2025 21:17,11173.89,4091.82,-7082.07,1594.7,12768.58,11173.89,11173.89,TRANSFER,CUST_SEND_57,CUST_RECV_154,Chennai,Germany,Chennai,Germany,0,0,0,0,0,13335,5838.17,-16.21,6,0,0,0.124,0
TXN1000363,11-12-2025 21:56,3885.61,44404.3,40518.69,14146.57,18032.18,3885.61,3885.61,DEBIT,CUST_SEND_48,CUST_RECV_160,Bangalore,USA,Bangalore,USA,0,0,0,0,0,9060.22,7628.5,-57.11,2,0,0,0.085,0
TXN1000877,04-12-2025 18:07,22662.12,24247.81,1585.7,15084.25,37746.37,22662.12,22662.12,TRANSFER,CUST_SEND_131,CUST_RECV_51,Lucknow,Australia,Lucknow,Australia,0,0,0,0,0,18950.55,9754.8,19.59,7,0,0,0.27,0
TXN2001543,27-11-2025 23:18,29097.99,5883.4,-23214.59,10871.88,39969.87,29097.99,29097.99,TRANSFER,CUST_SEND_62,CUST_RECV_63,Ahmedabad,USA,Jaipur,India,1,0,0,0,0,6428.53,6260.68,352.64,1,1,1,0.703,1
TXN1000037,01-12-2025 18:26,20944.79,34919.73,13974.95,5156.1,26100.89,20944.79,20944.79,PAYMENT,CUST_SEND_131,CUST_RECV_83,Kolkata,India,Kolkata,India,0,1,69,0,0,18950.55,5606.94,10.52,6,0,0,0.031,0
TXN1000551,24-11-2025 10:52,1908.42,37709.45,35801.03,11683.71,13592.14,1908.42,1908.42,DEBIT,CUST_SEND_54,CUST_RECV_151,Jaipur,Canada,Hyderabad,Australia,0,0,0,0,0,2069.76,19809.24,-7.8,6,0,0,0.252,0
TXN1000293,10-12-2025 11:41,18509.17,18645.07,135.9,18779.58,37288.75,18509.17,18509.17,TRANSFER,CUST_SEND_120,CUST_RECV_85,Kolkata,Singapore,Kolkata,Singapore,0,1,40,0,0,16928.25,8168.4,9.34,3,0,0,0.249,0
TXN2001107,05-12-2025 04:41,31149.2,27636.53,-3512.67,18609.48,49758.68,31149.2,31149.2,TRANSFER,CUST_SEND_93,CUST_RECV_41,Ahmedabad,Germany,Delhi,France,1,0,0,1,0,2476.96,10005.27,1157.56,3,1,1,0.669,1
TXN2001330,21-11-2025 02:29,24774.75,11929.44,-12845.31,15595.42,40370.18,24774.75,24774.75,CASH_OUT,CUST_SEND_123,CUST_RECV_96,Pune,Japan,Chennai,UK,1,0,0,1,1,6194.73,2651.49,299.93,3,1,1,0.88,1
TXN2001917,16-11-2025 03:12,910.61,45748.95,44838.34,4922.43,5833.04,910.61,910.61,CASH_OUT,CUST_SEND_100,CUST_RECV_68,Hyderabad,Australia,Chennai,Germany,1,0,0,0,0,14009.89,8038.97,-93.5,11,0,1,0.85,1
TXN2001081,01-12-2025 03:02,41667.82,10013.17,-31654.66,2855.3,44523.12,41667.82,41667.82,TRANSFER,CUST_SEND_130,CUST_RECV_163,Chennai,France,Jaipur,Japan,1,0,0,1,0,15610.76,19335.51,166.92,12,1,1,0.98,1
TXN1000648,19-11-2025 11:51,8489.74,43869.69,35379.95,18597.86,27087.6,8489.74,8489.74,TRANSFER,CUST_SEND_39,CUST_RECV_133,Hyderabad,Germany,Hyderabad,Germany,0,1,24,0,0,8042.2,6319.6,5.56,5,0,0,0.326,0
TXN1000091,28-11-2025 14:03,16522.06,29473.63,12951.57,5032.39,21554.45,16522.06,16522.06,DEBIT,CUST_SEND_131,CUST_RECV_164,Ahmedabad,Canada,Ahmedabad,Canada,0,0,0,0,1,18950.55,3361.65,-12.81,2,0,0,0.331,0
TXN2001209,28-11-2025 02:50,26403.63,19262.22,-7141.41,2102.59,28506.22,26403.63,26403.63,CASH_OUT,CUST_SEND_11,CUST_RECV_62,Jaipur,Singapore,Lucknow,France,1,0,0,0,0,9520.46,2160.48,177.34,9,1,1,0.928,1
TXN2001945,07-12-2025 05:51,845.66,35325.72,34480.06,17912.86,18758.52,845.66,845.66,TRANSFER,CUST_SEND_98,CUST_RECV_20,Jaipur,Singapore,Ahmedabad,UK,1,0,0,1,0,6881.02,17384.91,-87.71,1,0,1,0.811,1
TXN1000674,03-12-2025 11:01,17955.6,30219.59,12264,12335.94,30291.54,17955.6,17955.6,TRANSFER,CUST_SEND_104,CUST_RECV_77,Lucknow,USA,Lucknow,USA,0,0,0,0,0,19046.2,18008.93,-5.73,5,0,0,0.116,0
TXN2001838,05-12-2025 02:50,46727.15,22173.28,-24553.88,8214.26,54941.41,46727.15,46727.15,CASH_OUT,CUST_SEND_125,CUST_RECV_60,Bangalore,Australia,Delhi,Japan,0,0,0,0,0,17429.73,17597.99,168.09,9,1,1,0.859,1
TXN1000941,04-12-2025 17:36,8765.13,33272.64,24507.5,7510.15,16275.28,8765.13,8765.13,TRANSFER,CUST_SEND_22,CUST_RECV_137,Mumbai,USA,Mumbai,USA,0,1,88,1,0,9389.08,9083.29,-6.65,3,0,0,0.325,0
TXN2001467,07-12-2025 03:21,1276.31,17045.31,15769,2459.61,3735.92,1276.31,1276.31,TRANSFER,CUST_SEND_150,CUST_RECV_125,Pune,Canada,Chennai,Australia,0,0,0,0,0,17656.42,17444.64,-92.77,1,0,1,0.873,1
TXN2001630,25-11-2025 05:22,1456.62,20104.05,18647.43,6555.46,8012.08,1456.62,1456.62,CASH_OUT,CUST_SEND_123,CUST_RECV_166,Chennai,Canada,Kolkata,UAE,1,0,0,1,0,6194.73,18828.47,-76.49,14,0,1,0.9,1
TXN2001634,25-11-2025 03:20,47177.53,22775.2,-24402.33,15641.49,62819.02,47177.53,47177.53,TRANSFER,CUST_SEND_138,CUST_RECV_1,Ahmedabad,UAE,Ahmedabad,Canada,1,0,0,0,1,5344.21,8666.17,782.78,16,1,1,0.934,1
TXN1000679,05-12-2025 18:52,16527.19,5642.21,-10884.98,17556.75,34083.93,16527.19,16527.19,TRANSFER,CUST_SEND_95,CUST_RECV_120,Ahmedabad,UK,Ahmedabad,UK,0,1,31,0,0,19738,8797.54,-16.27,1,0,0,0.078,0
TXN1000669,13-11-2025 17:34,20746.54,25719.84,4973.3,9292.24,30038.78,20746.54,20746.54,PAYMENT,CUST_SEND_40,CUST_RECV_41,Hyderabad,USA,Hyderabad,USA,0,1,77,0,0,16443.19,10005.27,26.17,1,0,0,0.179,0
TXN1000200,26-11-2025 17:32,17034.54,12540.66,-4493.88,15935.5,32970.04,17034.54,17034.54,TRANSFER,CUST_SEND_79,CUST_RECV_55,Hyderabad,Canada,Hyderabad,Canada,0,1,38,0,0,12923.6,14117.5,31.81,6,0,0,0.085,0
TXN1000390,08-12-2025 08:21,11512.68,27642.31,16129.63,2491.18,14003.86,11512.68,11512.68,PAYMENT,CUST_SEND_129,CUST_RECV_178,Delhi,USA,Delhi,USA,0,1,14,0,0,11553.2,13638.75,-0.35,3,0,0,0.073,0
TXN2001460,19-11-2025 23:50,35566.9,8661.59,-26905.31,11889.36,47456.26,35566.9,35566.9,CASH_OUT,CUST_SEND_73,CUST_RECV_158,Mumbai,Japan,Jaipur,Australia,1,0,0,1,1,11523.23,9959.95,208.65,2,1,1,0.964,1
TXN1000666,03-12-2025 09:37,10973.19,30842.15,19868.96,14772.22,25745.41,10973.19,10973.19,DEBIT,CUST_SEND_44,CUST_RECV_159,Bangalore,Singapore,Bangalore,Singapore,0,1,29,1,0,8148.93,8824.98,34.66,3,0,0,0.266,0
TXN2001649,24-11-2025 22:56,35392.49,11422.13,-23970.36,9325.25,44717.74,35392.49,35392.49,TRANSFER,CUST_SEND_12,CUST_RECV_70,Pune,USA,Pune,France,1,0,0,0,0,6571,12746.84,438.62,16,1,1,0.729,1
TXN1000128,04-12-2025 17:37,15336.86,48101.47,32764.61,2476.23,17813.09,15336.86,15336.86,TRANSFER,CUST_SEND_130,CUST_RECV_78,Delhi,USA,Delhi,USA,0,1,26,1,0,15610.76,10721.87,-1.75,3,0,0,0.046,0
TXN1000196,01-12-2025 17:17,19656.13,13360.3,-6295.82,904.13,20560.26,19656.13,19656.13,TRANSFER,CUST_SEND_119,CUST_RECV_73,Pune,USA,Pune,USA,0,1,27,0,1,17000.26,15201.95,15.62,7,0,0,0.193,0
TXN1000960,24-11-2025 17:53,4323.52,48763.78,44440.27,5167.01,9490.52,4323.52,4323.52,DEBIT,CUST_SEND_83,CUST_RECV_11,Mumbai,France,Mumbai,France,0,1,77,1,1,6338.3,12208.44,-31.79,5,0,0,0.164,0
TXN1000481,22-11-2025 18:02,2355.6,10628.64,8273.04,4508.77,6864.38,2355.6,2355.6,TRANSFER,CUST_SEND_54,CUST_RECV_100,Ahmedabad,UAE,Ahmedabad,UAE,0,1,52,0,0,2069.76,9201.53,13.81,6,0,0,0.15,0
TXN2001218,10-12-2025 23:23,44564.32,4888.33,-39675.99,19874.28,64438.6,44564.32,44564.32,CASH_OUT,CUST_SEND_12,CUST_RECV_122,Pune,India,Ahmedabad,India,1,0,0,0,0,6571,3128.74,578.2,9,1,1,0.68,1
TXN2001738,16-11-2025 05:44,1019.01,23808.54,22789.52,7584.15,8603.16,1019.01,1019.01,TRANSFER,CUST_SEND_13,CUST_RECV_145,Jaipur,USA,Chennai,Australia,0,0,0,0,0,7244.63,10141.66,-85.93,17,0,1,0.789,1
TXN1000860,03-12-2025 11:15,9827.02,14009.55,4182.54,9826.47,19653.49,9827.02,9827.02,PAYMENT,CUST_SEND_129,CUST_RECV_123,Hyderabad,Canada,Hyderabad,Canada,0,1,41,0,0,11553.2,8559.26,-14.94,3,0,0,0.089,0
TXN1000369,26-11-2025 08:24,16272.93,24604.1,8331.17,15546.03,31818.96,16272.93,16272.93,TRANSFER,CUST_SEND_102,CUST_RECV_171,Lucknow,USA,Lucknow,USA,0,1,13,0,0,18307.62,16994.75,-11.11,7,0,0,0.048,0
TXN2001347,25-11-2025 22:39,38809.54,32778.35,-6031.19,11759.56,50569.11,38809.54,38809.54,TRANSFER,CUST_SEND_4,CUST_RECV_8,Bangalore,USA,Mumbai,Singapore,0,0,0,0,0,18202.26,3591.06,113.21,1,1,1,0.947,1
TXN2001154,23-11-2025 03:41,32629.05,7729.98,-24899.06,13345.8,45974.85,32629.05,32629.05,TRANSFER,CUST_SEND_130,CUST_RECV_88,Hyderabad,India,Bangalore,India,0,0,0,1,0,15610.76,5017.51,109.02,1,1,1,0.66,1
TXN1000405,28-11-2025 21:57,20053.36,10003.23,-10050.13,17635.68,37689.03,20053.36,20053.36,PAYMENT,CUST_SEND_49,CUST_RECV_94,Chennai,USA,Chennai,USA,0,1,86,0,0,18220.73,15994.25,10.06,1,0,0,0.02,0
TXN1000696,09-12-2025 13:08,21712,47323.72,25611.73,11631.97,33343.97,21712,21712,TRANSFER,CUST_SEND_114,CUST_RECV_64,Lucknow,Canada,Hyderabad,UK,0,0,0,0,0,19758.25,16317.82,9.89,1,0,0,0.344,0
TXN1000082,21-11-2025 11:31,10102.28,13535.61,3433.33,10790.56,20892.83,10102.28,10102.28,TRANSFER,CUST_SEND_38,CUST_RECV_117,Bangalore,UK,Hyderabad,Germany,0,1,34,0,0,8111.15,18038.54,24.55,3,0,0,0.32,0
TXN2001631,15-11-2025 23:25,44119.81,17099.02,-27020.79,18129.27,62249.08,44119.81,44119.81,TRANSFER,CUST_SEND_32,CUST_RECV_113,Pune,USA,Mumbai,France,0,0,0,0,1,2382.5,4052.95,1751.83,11,1,1,0.852,1
TXN2001108,03-12-2025 05:06,19410.22,38905.14,19494.92,1848.06,21258.29,19410.22,19410.22,TRANSFER,CUST_SEND_17,CUST_RECV_11,Hyderabad,Australia,Kolkata,India,0,0,0,0,1,16002.74,12208.44,21.29,19,1,0,0.894,1
TXN1000290,30-11-2025 16:02,24477.2,11934.12,-12543.08,6056.96,30534.16,24477.2,24477.2,TRANSFER,CUST_SEND_71,CUST_RECV_134,Jaipur,Singapore,Jaipur,Singapore,0,1,68,0,0,19866.33,15620.37,23.21,3,0,0,0.03,0
TXN1000295,14-11-2025 11:46,5874.28,7122.89,1248.6,1001.48,6875.76,5874.28,5874.28,PAYMENT,CUST_SEND_62,CUST_RECV_163,Chennai,France,Chennai,France,0,1,13,0,0,6428.53,19335.51,-8.62,1,0,0,0.075,0
TXN2001680,25-11-2025 02:49,800.48,16438.96,15638.48,17477.01,18277.48,800.48,800.48,TRANSFER,CUST_SEND_123,CUST_RECV_42,Chennai,France,Jaipur,India,0,0,0,1,0,6194.73,13683.6,-87.08,19,0,1,0.98,1
TXN1000612,29-11-2025 16:14,19054.4,29851.75,10797.35,9809.89,28864.3,19054.4,19054.4,TRANSFER,CUST_SEND_126,CUST_RECV_140,Jaipur,Germany,Jaipur,Germany,0,1,40,0,0,16445.12,3181.9,15.87,5,0,0,0.333,0
TXN1000787,08-12-2025 08:59,15048,20818.25,5770.25,19371.84,34419.84,15048,15048,PAYMENT,CUST_SEND_31,CUST_RECV_19,Delhi,Germany,Delhi,Germany,0,1,39,0,0,14318.41,12819.65,5.1,1,0,0,0.202,0
TXN1000319,18-11-2025 21:14,1324.64,8053.28,6728.65,5516.1,6840.74,1324.64,1324.64,PAYMENT,CUST_SEND_32,CUST_RECV_175,Delhi,UK,Delhi,UK,0,1,60,0,0,2382.5,4109.46,-44.4,5,0,0,0.115,0
TXN2001464,10-12-2025 05:42,22903.9,5766.18,-17137.73,19846.88,42750.78,22903.9,22903.9,TRANSFER,CUST_SEND_9,CUST_RECV_149,Delhi,Singapore,Pune,Australia,0,0,0,0,1,11895.32,3553.88,92.55,10,1,1,0.982,1
TXN2001158,09-12-2025 04:01,425.87,29037.31,28611.44,15326.65,15752.52,425.87,425.87,TRANSFER,CUST_SEND_18,CUST_RECV_34,Bangalore,India,Kolkata,Canada,1,0,0,0,0,2732.92,3432.87,-84.42,8,0,1,0.915,1
TXN2001873,20-11-2025 03:58,840.92,20152.2,19311.27,12601.94,13442.86,840.92,840.92,TRANSFER,CUST_SEND_88,CUST_RECV_9,Bangalore,Australia,Delhi,UAE,1,0,0,0,0,6270.24,1276.35,-86.59,1,0,1,0.829,1
TXN1000024,06-12-2025 18:17,8963.23,22287.57,13324.34,10614.88,19578.11,8963.23,8963.23,PAYMENT,CUST_SEND_117,CUST_RECV_17,Mumbai,Canada,Mumbai,Canada,0,0,0,0,0,8236.93,15889.41,8.82,6,0,0,0.255,0
TXN1000608,23-11-2025 12:39,12628.51,15649.55,3021.04,7038.28,19666.79,12628.51,12628.51,TRANSFER,CUST_SEND_113,CUST_RECV_122,Jaipur,France,Jaipur,France,0,1,28,0,0,16400.51,3128.74,-23,5,0,0,0.166,0
TXN1000386,22-11-2025 14:31,1996.58,12726.93,10730.35,9802.44,11799.02,1996.58,1996.58,TRANSFER,CUST_SEND_82,CUST_RECV_121,Hyderabad,Singapore,Ahmedabad,Japan,0,1,99,0,0,1863.48,19665.19,7.14,4,0,0,0.17,0
TXN1000610,23-11-2025 13:48,2248.93,36858.31,34609.39,12755.35,15004.27,2248.93,2248.93,TRANSFER,CUST_SEND_30,CUST_RECV_102,Lucknow,Australia,Lucknow,Australia,0,1,38,0,0,2598.03,6391.74,-13.44,3,0,0,0.287,0
TXN1000818,07-12-2025 08:22,16043.73,31039.17,14995.44,17870.2,33913.92,16043.73,16043.73,PAYMENT,CUST_SEND_108,CUST_RECV_36,Lucknow,Germany,Lucknow,Germany,0,1,36,0,0,18721.84,3637.72,-14.3,4,0,0,0.038,0
TXN2001728,28-11-2025 05:58,49756.66,35130.97,-14625.69,19100.8,68857.45,49756.66,49756.66,CASH_OUT,CUST_SEND_70,CUST_RECV_56,Kolkata,Canada,Ahmedabad,Singapore,0,0,0,1,0,11026.32,1746.93,351.25,17,1,1,0.908,1
TXN2001731,24-11-2025 02:19,44156.98,43337.79,-819.19,10494.33,54651.31,44156.98,44156.98,CASH_OUT,CUST_SEND_121,CUST_RECV_112,Delhi,UK,Delhi,France,1,0,0,1,0,9905.17,5673.2,345.8,4,1,1,0.984,1
TXN1000393,01-12-2025 14:21,1009.05,12577.19,11568.14,4116.41,5125.47,1009.05,1009.05,PAYMENT,CUST_SEND_66,CUST_RECV_132,Ahmedabad,UAE,Ahmedabad,UAE,0,0,0,0,0,1230.94,11860.64,-18.03,5,0,0,0.292,0
TXN1000206,04-12-2025 08:34,13600.28,35627.49,22027.21,16535.59,30135.87,13600.28,13600.28,TRANSFER,CUST_SEND_129,CUST_RECV_133,Mumbai,UK,Mumbai,UK,0,0,0,0,0,11553.2,6319.6,17.72,3,0,0,0.295,0
TXN2001334,21-11-2025 04:29,38892.79,46888.78,7995.99,1552.24,40445.03,38892.79,38892.79,TRANSFER,CUST_SEND_49,CUST_RECV_107,Ahmedabad,Canada,Bangalore,UAE,0,1,13,0,0,18220.73,19743.79,113.45,18,1,1,0.71,1
TXN1000402,05-12-2025 13:14,15194.71,11463.87,-3730.84,13851.2,29045.91,15194.71,15194.71,TRANSFER,CUST_SEND_27,CUST_RECV_127,Bangalore,Australia,Bangalore,Australia,0,1,75,0,0,15468.7,5900.15,-1.77,3,0,0,0.063,0
TXN2001978,11-12-2025 03:22,122.38,43671.55,43549.17,11090.36,11212.74,122.38,122.38,CASH_OUT,CUST_SEND_150,CUST_RECV_74,Delhi,France,Pune,UAE,1,0,0,0,0,17656.42,1696.98,-99.31,4,0,1,0.894,1
TXN1000510,08-12-2025 19:28,22151.69,7619.12,-14532.57,9002.61,31154.3,22151.69,22151.69,DEBIT,CUST_SEND_131,CUST_RECV_123,Delhi,USA,Bangalore,Canada,0,1,9,0,0,18950.55,8559.26,16.89,5,0,0,0.076,0
TXN1000312,06-12-2025 13:16,18064.38,49300.47,31236.08,8560.02,26624.4,18064.38,18064.38,TRANSFER,CUST_SEND_125,CUST_RECV_106,Chennai,France,Chennai,France,0,0,0,0,0,17429.73,7765.84,3.64,1,0,0,0.199,0
TXN2001877,18-11-2025 22:48,33958.08,47757.83,13799.75,17831.86,51789.94,33958.08,33958.08,TRANSFER,CUST_SEND_121,CUST_RECV_1,Pune,France,Jaipur,Australia,0,0,0,1,1,9905.17,8666.17,242.83,1,1,1,0.924,1
TXN1000772,14-11-2025 09:20,9123.7,8725.99,-397.71,9339.44,18463.14,9123.7,9123.7,TRANSFER,CUST_SEND_44,CUST_RECV_53,Ahmedabad,Canada,Ahmedabad,Canada,0,0,0,1,1,8148.93,7921.13,11.96,3,0,0,0.055,0
TXN2001707,23-11-2025 02:49,1814.62,23310.25,21495.63,14545.2,16359.82,1814.62,1814.62,CASH_OUT,CUST_SEND_59,CUST_RECV_124,Ahmedabad,Singapore,Kolkata,USA,1,0,0,0,1,12084.01,19419.94,-84.98,4,0,1,0.865,1
TXN2001350,10-12-2025 05:05,325.75,4629.91,4304.16,8177.3,8503.05,325.75,325.75,CASH_OUT,CUST_SEND_148,CUST_RECV_103,Ahmedabad,India,Hyderabad,India,1,0,0,0,1,11486.23,7898.56,-97.16,10,0,1,0.668,1
TXN2001260,27-11-2025 03:34,46094.91,9902.9,-36192.01,16098.58,62193.5,46094.91,46094.91,TRANSFER,CUST_SEND_93,CUST_RECV_85,Pune,Japan,Delhi,Canada,1,0,0,1,0,2476.96,8168.4,1760.95,4,1,1,0.706,1
TXN2001431,02-12-2025 02:38,29620.2,7181.35,-22438.86,7030.14,36650.35,29620.2,29620.2,CASH_OUT,CUST_SEND_106,CUST_RECV_38,Jaipur,USA,Kolkata,UK,1,0,0,0,0,12654.89,4455.72,134.06,3,1,1,0.711,1
TXN1000110,22-11-2025 16:56,10686.36,9800.75,-885.6,6346.34,17032.69,10686.36,10686.36,TRANSFER,CUST_SEND_53,CUST_RECV_52,Hyderabad,UAE,Hyderabad,UAE,0,1,96,0,0,9904.55,4920.34,7.89,4,0,0,0.268,0
TXN1000999,14-11-2025 18:36,15152.15,16536.32,1384.17,11125.4,26277.55,15152.15,15152.15,PAYMENT,CUST_SEND_1,CUST_RECV_168,Bangalore,Singapore,Bangalore,Singapore,0,1,32,0,0,18014.94,2263.43,-15.89,5,0,0,0.195,0
TXN1000410,25-11-2025 16:09,12854.8,48299.83,35445.03,11204.62,24059.42,12854.8,12854.8,TRANSFER,CUST_SEND_145,CUST_RECV_51,Hyderabad,France,Hyderabad,France,0,0,0,2,0,15674.05,9754.8,-17.99,1,0,0,0.148,0
TXN2001212,29-11-2025 05:58,47498.96,37970.16,-9528.8,16409.83,63908.8,47498.96,47498.96,CASH_OUT,CUST_SEND_106,CUST_RECV_126,Bangalore,UAE,Chennai,India,0,0,0,0,0,12654.89,16524.37,275.34,11,1,1,0.78,1
TXN2001514,18-11-2025 22:59,314.43,5762.47,5448.04,18087.01,18401.45,314.43,314.43,TRANSFER,CUST_SEND_107,CUST_RECV_151,Chennai,Canada,Kolkata,Germany,1,0,0,0,0,8946.62,19809.24,-96.49,17,0,1,0.743,1
TXN1000875,29-11-2025 20:36,19666.48,32433.36,12766.87,1291.3,20957.79,19666.48,19666.48,TRANSFER,CUST_SEND_65,CUST_RECV_48,Delhi,UK,Delhi,UK,0,1,17,0,0,19301.23,4363.2,1.89,4,0,0,0.037,0
TXN2001227,27-11-2025 22:21,30545.91,15219.25,-15326.66,1997.68,32543.59,30545.91,30545.91,CASH_OUT,CUST_SEND_3,CUST_RECV_99,Kolkata,UK,Kolkata,Singapore,1,0,0,0,0,1205.92,15163.35,2433.01,3,1,1,0.755,1
TXN1000980,18-11-2025 16:49,19497.56,19981.52,483.96,7095.78,26593.34,19497.56,19497.56,TRANSFER,CUST_SEND_120,CUST_RECV_158,Jaipur,UK,Jaipur,UK,0,1,7,0,1,16928.25,9959.95,15.18,1,0,0,0.31,0
TXN1000625,05-12-2025 09:21,12875.21,2844.22,-10030.99,6677.45,19552.66,12875.21,12875.21,TRANSFER,CUST_SEND_8,CUST_RECV_131,Jaipur,Canada,Jaipur,Canada,0,1,26,0,0,19061.54,11578.49,-32.45,1,0,0,0.116,0
TXN1000252,01-12-2025 10:21,23269.89,39044.55,15774.66,8015.62,31285.5,23269.89,23269.89,PAYMENT,CUST_SEND_69,CUST_RECV_89,Jaipur,France,Jaipur,France,0,1,21,0,0,17931.72,7222.45,29.77,2,0,0,0.169,0
TXN1000589,22-11-2025 16:46,10200.64,25251.68,15051.04,8833.16,19033.8,10200.64,10200.64,PAYMENT,CUST_SEND_10,CUST_RECV_83,Pune,UAE,Pune,UAE,0,1,30,2,0,13004.91,5606.94,-21.56,7,0,0,0.093,0
TXN2001468,01-12-2025 22:11,47275.46,21591.73,-25683.74,17461.82,64737.28,47275.46,47275.46,CASH_OUT,CUST_SEND_137,CUST_RECV_152,Hyderabad,Australia,Delhi,India,1,0,0,0,0,12517.32,7124.72,277.68,8,1,1,0.952,1
TXN2001626,19-11-2025 22:21,1894.29,3829.55,1935.26,4898.48,6792.78,1894.29,1894.29,CASH_OUT,CUST_SEND_113,CUST_RECV_131,Bangalore,UAE,Bangalore,USA,1,0,0,0,0,16400.51,11578.49,-88.45,2,0,1,0.778,1
TXN2001441,21-11-2025 02:03,478.38,32733.22,32254.84,14142.85,14621.23,478.38,478.38,CASH_OUT,CUST_SEND_81,CUST_RECV_115,Delhi,Singapore,Hyderabad,UK,0,0,0,0,0,18122,6416.81,-97.36,16,0,1,0.89,1
